C&M MUSIC CENTER||||2515 WILLIAMS BLVD|KENNER|LA|70062|504-468-8688|1-504-468-8683|emailcardme@yahoo.com|0000103449
CANAL HIFI INC||||319 CANAL STREET|NEW YORK CITY|NY|10013|(212) 925-6575|1-212-925-6607|kwan@canalhifi.com|0000103458
CARPENTERS WORLD OF MUSIC||||17559 YORK ROAD|HAGERSTOWN|MD|21740|301-791-8119|1-240-625-9499|carpenters@myactv.net|0000103466
CASCIO MUSIC CO INC||||13819 W. NATIONAL AVE|NEW BERLIN|WI|53151|262-786-6249|1-262-786-6840|jbohlen@interstatemusic.com|0000103469
CENTRAL MUSIC||||685 PLEASANT STREET|BROCKTON|MA|02301-3072|508-586-4970|1-508-587-4074|centralmusic@comcast.net|0000103480
CENTURY MUSIC SYSTEMS INC||||214 W. RHAPSODY|SAN ANTONIO|TX|78216|210-496-2050|1-210-496-3604||0000103482
SLIDELL MUSIC CO., INC.|DELIVER TO BACK OF BUILDING|||1563 GAUSE BLVD.|SLIDELL|LA|70458|985-643-3373|1-985-643-3548|chalmusic@aol.com|0000103486
CHARLIES MUSIC||||14 PLANT RD|HYANNIS|MA|02601|508-775-1710|1-508-775-0303|cmcca@capecod.net|0000103489
CHICAGO STORE||||130 E CONGRESS ST|TUCSON|AZ|85701|520-622-3341|1-520-622-3364|CHICAGOSTORE@COMCAST.COM|0000103492
CHRISTY MUSIC||||831 ROBERT ROAD|SLIDELL|LA|70458|985-641-6175|1-905-649-3582|christymusicslidell@yahoo.com|0000103494
CINTIOLI MUSIC CENTER||||5349 OXFORD AVENUE|PHILADELPHIA|PA|19124|215-533-2050|1-215-533-9892|cintioli@verizon.net|0000103502
CLAWSON'S MUSIC||||2701 S PADRE ISLAND DR|CORPUS CHRISTI|TX|78415|361-854-5894|1-361-854-5970|clawsonbc1@aol.com|0000103509
SOUNDWAVES MUSIC|CLIFFORD L. HESS|||1008 WAL STREET|SUMMERSVILLE|WV|26651|304-872-9330|1-304-872-9330|clhess42@verizon.net|0000103511
COFFEY MUSIC||||31 EAST MAIN STREET|WESTMINISTER|MD|21157|410-876-1045|1-410-871-0931|BOB@COFFEYMUSIC.COM|0000103514
CONNCERT MUSIC WORLD||||RT 2 #701|BLUEFIELD|WV|24701|304-327-7058|1-304-327-6622||0000103530
CONNECTICUT MUSIC||||592 NEWFIELD AVE|STAMFORD|CT|06905|203-348-1857|1-203-348-6594|mike@ctmusicinc.com|0000103531
CONSER MUSIC||||2720 MAPLECREST ROAD|FORT WAYNE|IN|46815|260-486-2211|1-260-486-9998|consermusic@comcast.net|0000103532
CONSERVATORY OF MUSIC||||3400 S. US HWY 41 RIVERSIDE|TERRE HAUTE|IN|47802|812-232-2735|1-812-232-5559|SALES@theconservatoryofmusic.com|0000103533
CORSON MUSIC||||71 E. UNIVERSITY|CHAMPAIGN|IL|61820|217-352-1477|1-217-363-4439|corson6@aol.com|0000103544
COUNTS BROS MUSIC||||713 WAVERLY AVE|MUSCLE SHOALS|AL|35661|256-383-7454|1-256-383-7498|countsbr@hiwaay.net|0000103545
CREATIVE ENTERTAINMENT||||1229 4TH STREET|SIOUX CITY|IA|51101|712-255-9757|1-712-255-9991|creativeent@cableone.net|0000103554
PRO AUDIO.COM||||PO BOX 155999|FORT WORTH|TX|76155-0999|972-660-6100|1-972-623-2800|MBRADFORD@PROAUDIO.COM|0000103559
DADDY'S JUNKY MUSIC STORE||||1015 CANDIA ROAD|MANCHESTER|NH|03109|603-623-7900|1-603-623-3976|lewd@daddys.com|0000103585
DAREN'S MUSIC CENTER||||25 E BROADWAY|DERRY|NH|03038|603-432-7751|1-603-437-6616||0000103595
DAVE PHILLIPS MUSIC & SOUND||||377 IRWIN STREET|PHILLIPSBURG|NJ|08865|(908) 454-3313|1-908-454-7189|ginae@davephillipsmusic.com|0000103597
DAVIDSON ELECTRONICS CORP||||117 NEWTON ROAD|PLAINVIEW|NY|11803|516-753-0197|1-516-753-0216|Davidsonelec@optonline.net|0000103599
DELOACH'S MUSIC||||254 NORTHSIDE DR EAST|STATESBORO|GA|30458|912-764-2527|912-489-9941|wddeloach@nctv.com|0000103620
DEMATTEO PRODUCTIONS||||487 GEORGESVILLE RD|COLUMBUS|OH|43228|614-351-5007|1-614-272-6055|dematteo@ameritech.net|0000103624
GUITAR SOURCE|( DEWITT)|||11554 W 95TH STREET|OVERLAND PARK|KS|66214|913-894-6440|1-913-894-6591|dmguitarsource@sbcglobal.net|0000103628
DIGITECH ENGINEERING-JIM PENNOCK||||8760 SO SANDY PARKWAY|SANDY|UT|84070|801-566-8800|||0000103639
DIGITECH SALES- CRAIG PALLER||||8760 SO SANDY PARKWAY|SANDY|UT|84070|801-566-8800|||0000103641
DIGITRON ELECTRONICS (SVC)||||7801 EAST TELEGRAPH ROAD #D|MONTEBELLO|CA|90640|323-887-0777|1-323-887-0891|eric@digitronelectronics.com|0000103642
DISCOUNT MUSIC||||412 S 425 W|BOUNTIFUL|UT|84010|801 292-8427|1-801-397-1733|MUZICGEAR@YAHOO.COM|0000103647
DISCOUNT MUSIC CENTER||||3301 GARDENIA AVE|ORLANDO|FL|32805|407-423-4171|1-407-422-4534|keithcarter4136@gmail.com|0000103648
DON'S MUSIC CITY**||||PO BOX 10517|GREENSBORO|NC|27404-0517|336-227-5867||sales@donsmusiccity.com|0000103667
DORSEY MUSIC||||1231 CALDWELL BLVD|NAMPA|ID|83651|208-466-5681|1-208-466-0394|DORSEYMUSIC@HOTMAIL.COM|0000103670
DOWNTOWN RADIO OF DENVER (SVC)|PARTS ONLY|||2525 WEST 6TH AVE|DENVER|CO|80204|303-573-6288|1-303-572-3196|accounting@dtrdenver.com|0000103673
DP MUSIC||||10183 US HWY. 522 SO.|LEWISTOWN|PA|17044|717-248-1020|1-717-248-3366|dustin@dpsmusic.com|0000103675
DR. WOODS GUITAR EMPORIUM||||310 LINCOLN AVE|FOX RIVER GROVE|IL|60021|847-639-9683|1-847-639-9683|drwoodsmusic@sbcglobal.net|0000103677
DRINKING GOURD||||6749 N. DIXIE DRIVE|DAYTON|OH|45414|937-898-0367|||0000103678
DROME SOUND MUSIC STORE|DBA AERODROMEMUSIC|||3905 STATE STREET|SCHENECTADY|NY|12304|518-370-3701|518-370-1907|sales@dromesound.com|0000103679
DRUM CITY GUITARLAND||||9225 W. 44TH AVE.|WHEATRIDGE|CO|80033|303-421-4515|1-303-421-1155|INFO@DRUMCITYGUITARLAND.COM|0000103680
DUET WITH MUSIC||||5500 BUCKEYSTOWN PIKE #690|FREDERICK|MD|21703|301-695-3838|1-301-695-0109|sales@duetwithmusic.com|0000103687
DUNDALK MUSIC||||15 CENTER PLACE|DUNDALK|MD|21222|410 284-3786|1-410-284-8806|dleoni@dundalkmusic.com|0000103688
EAR CRAFT||||432 CENTRAL AVE|DOVER|NH|03820|603-749-3138|1-603-749-3280|earcraft@earcraftmusic.com|0000103693
EARLE TEAT MUSIC||||38650 UNIT 5 SUSSEX HWY.|DELMAR|DE|19940|302-846-9997|1-302-846-2191|dean25163@msn.com|0000103695
EASTERLING MUSIC CO||||604 CARTER STREET|VIDALIA|LA|71373|(318) 336-7239|1-318-336-8405|easmusic@bellsouth.net|0000103698
EATON SALES & MARKETING||||65 MAIN STREET|BINGHAMTON|NY|13905|607-723-7626|1-607-771-3439||0000103700
ECLIPSE CONCERT SYSTEMS||||149 THOMPSON AVE E|ST. PAUL|MN|55118|651-451-8878|1-651-451-0024|ECLIPSE@ECLIPSEMUSIC.ORG|0000103701
EDMOND MUSIC|AKA GILLIAM AND LARSEN MUSIC|||3400 SO.BROADWAY|EDMOND|OK|73013|405-348-0004|1-405-348-4163|edmondmusic@edmondmusicinc.com|0000103704
EIGHTH STREET MUSIC||||7815 AIRPORT HIGHWAY|PENNSAUKEN|NJ|08110|856-662-0800|1-856-662-9012|po@8thstreet.com|0000103707
ELDERLY INSTRUMENTS INC||||1100 N. WASHINGTON ST|LANSING|MI|48906|517-372-7880|1-517-372-5155|JASON@ELDERLY.COM|0000103709
ELECTRONIC SOUND & PERCUSSION||||819 SOUTH HIGGINS|MISSOULA|MT|59801|406-728-1117|1-406-728-1553|espsales@montana.com|0000103723
ELECTRONIC CENTER|AKA-MAWASA, INC.|||7959 NEW HAMPSHIRE AVE|HYATTSVILLE|MD|20783|301-434-8444|1-301-434-8442|ECENTERMD@YAHOO.COM|0000103730
EMI, INC.|ELECTRONIC MUSICAL INSTRUMENTS|||2852 JOHNSON ST. NE|MINNEAPOLIS|MN|55418|612-789-2496|1-612-789-2873|emisales@uswest.net|0000103742
ENCORE MUSIC CENTER||||140 CLEVELAND AVE.|AUBURN|CA|95603|530-889-0514|1-530-889-8267|lgstrat@aol.com|0000103747
ENCORE MUSIC CO, INC||||706 NORTH UNIVERSITY DRIVE|NACOGDOCHES|TX|75961|936-560-4444|936-560-6338|DANAORSTEVE@YAHOO.COM|0000103748
ENCORE MUSIC EMPORIUM INC.||||11614 US HWY.19|PORT RICHEY|FL|34668|727-862-2882|1-727-862-2935|info@encoremusicstore.com|0000103749
PROAUDIO ELECTRONICSS LLC||||1242 E. Hillsborough Ave.|Tampa|FL|33604|813-234-0674|||0000103754
EVANS MUSIC CITY INC||||6240 WESTHEIMER|HOUSTON|TX|77057|(713) 781-2100|1-713-781-2459|BRIANEVANS@EVANSMUSICCITY.COM|0000103762
EVERYTHING MUSICAL||||2400 WEST BREITT DAVID RD|COLUMBUS|GA|31909|706-323-1809|1-706-323-0293|renaisme@oal.com|0000103763
FAIRVIEW MUSIC||||418 WEST 75TH. STREET|DOWNERS GROVE|IL|60516|630-964-1234|1-630-964-2688|FVMUSIC@COMCAST.NET|0000103771
FALCETTI MUSIC||||1755 BOSTON RD|SPRINGFIELD|MA|01129|413-543-1002|1-413-543-0075|donbrown@falcettimusic.com|0000103772
FAMILY MELODY CENTER||||77 SO.OCEAN AVE.|PATCHOGUE|NY|11772|631-475-3210|1-631-475-3842||0000103774
FAR OUT MUSIC, INC.|dba ACOUSTICAL AUDIO DESIGNS|||2008 COOPERS LANE|JEFFERSONVILLE|IN|47130|(812) 282-1122|1-812-282-3435|GUITARS@faroutmusicinc.com|0000103775
FAZIOS FRETS & FRIENDS||||15440 MANCHESTER ROAD|ELLISVILLE|MO|63011|636/227-3573|1-636-227-2888|JAMES@FAZIOSMUSIC.COM|0000103778
FINKELSTEIN MUSIC||||6 SOUTH FRONT STREET|WILMINGTON|NC|28401|910-763-7377|1-910-762-5662|finkelsteininc@aol.com|0000103784
FIREHOUSE MUSIC INC.|ATTN:  ACCOUNTS PAYABLE|||1961 PINE RIDGE DR. SUITE C|JENISON|MI|49428|616-662-8160-239|1-616-662-8161|matt@firehouseguitars.com|0000103786
FIREY BROS. MUSIC||||516 S SHERIDAN|TULSA|OK|74112|918-838-9895|1-918-838-9880|fireybrothers@sbcglobal.net|0000103788
FLASHBACK GUITARS, INC||||1102 N. HERSHEY|BLOOMINGTON|IL|61704|309-665-0600|1-309-665-0607||0000103792
FLORES MUSIC||||922 E. WAR MEMORIAL DR.|PEORIA|IL|61614|309-682-4553|1-309-682-2960|floresm@floresmusic.com|0000103793
FLORIDA DISCOUNT MUSIC||||454 N. HARBOR CITY BLVD.|MELBOURNE|FL|32935|321-254-5645|1-321-242-8417|fldm@bellsouth.net|0000103794
HUBBARDS MUSIC-n-MORE|AKA: FLOWERS & HUBBARDS INC.|||108 WYATT DRIVE|LAS CRUCES|NM|88005|575-526-8884|1-575-523-2380|HUBBARDSMUSIC@ZIANET.COM|0000103795
Fred's Music Shop||||212 W. Lancaster Ave.|Shillington|PA|19607|610-777-3733|1-610-777-1007|toby@fredsmusic.com|0000103808
FRET SHOP||||309 JORDAN LANE NW|HUNTSVILLE|AL|35805-2621|256-430-4729|1-256-430-1081|guitars@thefretshop.com|0000103810
FRONT ROW CENTER MUSIC||||1507 NO. MAIN STREET|BENTON|IL|62812|618-439-9788|1-618-439-9788|KELVINATOR57@YAHOO.COM|0000103811
FULL COMPASS SYSTEMS LTD||||9770 SILICON PRAIRIE PKWY|MADISON|WI|53593|(608) 831-7330|1-608-831-6330|jon@fullcompass.com|0000103812
GAND MUSIC INC|DBA: GAND MUSIC AND SOUND|||780 FRONTAGE ROAD|NORTHFIELD|IL|60093|(847) 446-4263|1-847-446-9082|jgand@gand.com|0000103819
GEORGES MUSIC||||650 W.SWEDESFORD RD|BERWYN|PA|19312|(610) 640-0777|1-610-640-0908|npomerantz@georgesmusic.com|0000103836
GERMAN VILLAGE||||350 SOUTH GRANT AVE|COLUMBUS|OH|43215|614-228-8467|1-614-228-3717|INFO@GVMH.COM|0000103839
GOOD GUYS MUSIC & SOUND, LLC||||619 KAPAHULU|HONOLULU|HI|96815|808-732-4663|1-808-732-4657|claynak@yahoo.com|0000103852
GOOD N LOUD||||5225 UNIVERSITY AVE.|MADISON|WI|53705|608-231-5990|1-608-231-5991|CL1@goodnloud.com|0000103853
GOODTIME MUSIC||||3 WEST STREAMWOOD BLVD|STREAMWOOD|IL|60107|630-837-3733|1-630-837-9905|DRGTYM@AOL.COM|0000103854
GORDON MUSIC|AKA-GORDON LASALLE INC|||993 MAIN ST|EAST HARTFORD|CT|06108|508-764-2556|508-764-3581|gmusic@net1plus.com|0000103857
GORDON MUSIC & SOUND||||810 TEXAS STREET|FAIRFIELD|CA|94533|(707) 422-0313|1-707-422-0649||0000103858
GRANER SCHOOL MUSIC, INC.||||4460 BARNES ROAD|COLORADO SPRINGS|CO|80918|(719) 574-2001|1-719-380-8854|CORKEY@GRANERMUSIC.COM|0000103860
GREENLAWS MUSIC||||633 MAIN STREET|LACONIA|NH|03246|603-524-1025|1-603-524-1026|ldgreenlaw@metrocast.net|0000103867
GRIFFITH SALES|RICK LLOYD|||6912  CHANNEL FOREST ROAD|BELEWS CREEK|NC|27009|336-595-6633|||0000103871
GRIGGS MUSIC||||3849 BRADY STREET|DAVENPORT|IA|52806|563-391-9000|1-563-391-1635|SJUDGE@GRIGGSMUSIC.COM|0000103872
GROTH MUSIC|DBA: CHESTER E. GROTH MUSIC|||8056 NICOLLET AVE. S|BLOOMINGTON|MN|55420|952-884-4772|1-952-884-1134|tj@grothmusic.com|0000103875
GUITAR BANJO STUDIO MUSIC CO, INC||||4381-C CALDER|BEAUMOUNT|TX|77706|(409) 892-8628|1-409-892-0649|gbstudio@sbcglobal.net|0000103880
GUITAR & AMP CENTER||||1548 EAST MARKET STREET|HARRISONBURG|VA|22801|540-434-7255|1-540-434-7255|thegacenter@aol.com|0000103881
GUITAR ASYLUM||||451 ROUTE 25 - A|MILLER PLACE|NY|11764|631-474-7457|1-631-474-7458|INFO@GUITARASYLUM.COM|0000103883
GUITAR CENTER, INC.|ATTN: GUITAR CENTER A/P|||PO BOX 5111|THOUSAND OAKS|CA|91359-5111|(818) 735-8800|818-735-4682|yjimenez@guitarcenter.com|0000103884
GUITAR RANCH||||622 1/2 S. MAIN ST|FINDLAY|OH|45840|419-420-9727|1-419-420-9572|guitarranch@bpsom.com|0000103887
GUITAR SHOP||||103-105 NORTH OHIO|FREEMONT|OH|43420|419-332-8788|1-419-332-6893|dcm5000@hotmail.com|0000103889
GUITAR PLAZA. COM||||11850 W. STATE RD. 84 SUITE A-1|FORT LAUDERDALE|FL|33325|954-236-6694|1-954-236-6693|SALES@GUITARPLAZA.COM|0000103890
GUITARWORKS||||996 SOUTH STATE RD 135|GREENWOOD|IN|46143|317-885-1510|1-317-865-7039|goodkingkevin@yahoo.com|0000103896
GULIA MUSIC STUDIO INC.||||3217 WHIPPLE AVE.N.W.|CANTON|OH|44718|330-477-8174|1-330-477-8448|guliamusic@yahoo.com|0000103898
GUZZARDO MUSIC||||3010 CHARLES STREET|ROCKFORD|IL|61108|(815) 229-5020|1-815-229-1441|manager@guzzardomusic.com|0000103902
HAGGERTY'S MUSIC|SOUTHVIEW SHOPPING CENTE|||500 O-R DRIVE #1|GILLETTE|WY|82716|307-682-9808|1-307-682-5953||0000103904
HALPIN MUSIC||||2375 HOMER ADAMS PARKWAY|ALTON|IL|62002|618-462-0661|1-618-462-0359|HALPINMUSIC1@AOL.COM|0000103906
HANOUD ASSOCIATES (DISTRIBUTION ACC||||260 HORNBINE RD|REHOBOTH|MA|02769|508/677-0701|1-508-672-5426|office@hanoud.com|0000103909
HANSEN MUSIC||||1819 GRAND AVE|BILLINGS|MT|59102|406-245-4544|1-406-256-3649|PAT@HANSENMUSIC.NET|0000103910
HEART OF TEXAS MUSIC||||1002 SOUTH LAMAR|AUSTIN|TX|78704|(512) 444-9750|1-512-444-2772|SHANE.HENNIG@AUSTIN.RR.COM|0000103946
HEID MUSIC CO INC|DBA THE BIG NOISE|||308 E.COLLEGE AVE|APPLETON|WI|54911|920-734-1969|1-920-831-4983|amy.moe@HEIDMUSIC.COM|0000103948
HERMES TRADING CO INC||||830 N CAGE BLVD.|PHARR|TX|78577|(956) 781-8472|1-956-781-7892|greg@hermes-music.com|0000103954
HERREID MUSIC||||2148 MARKET STREET|REDDING|CA|96001|530-243-7283|1-530-243-5675|rich@hmusic.com|0000103955
HESS MUSIC||||3031 MAIN STREET|MANCHESTER|MD|21102|410-374-5447|1-410-374-2253|bhess@qis.net|0000103957
HIX BROS. MUSIC||||4315 WESTBROOK DRIVE|AURORA|IL|60504|630-898-8840|1-630-898-8046|hixbros@hixbrosmusic.com|0000103966
HOFFMAN MUSIC CO|DBA: HOFFMAN PRO||SOUND AND LIGHT|1430 N. MONROE ST.|SPOKANE|WA|99201|509/444-4140|1-509-444-4154|sandy@hoffmanmusic.com|0000103968
HOLLOWAY MUSIC||||1608 SKYWAY DRIVE|MONROE|NC|28110|704-283-2814|1-704-283-5973|WHOBIDIT@YAHOO.COM|0000103969
HOT LICKS GUITAR SHOP||||3250 OLD WASHINGTON ROAD|WALDORF|MD|20602|301-843-2799|1-301-645-6021|paul.guitao@verizon.net|0000103975
HOUSE OF GUITARS INC||||645 TITUS AVENUE|ROCHESTER|NY|14617|585-544-3500|1-585-544-8860|houseofguitars@choiceonemail.com|0000103977
HUBER-BREESE MUSIC||||33540 GROESBECK HWY|FRASER|MI|48026|586 294-3950|586-294-7616|info@huberbreese.com|0000103983
HUGO HELMER MUSIC INC.||||1025 GOLDENROD RD|BURLINGTON|WA|98233|360-757-0270|1-360-757-0249|sales@hugohelmermusic.com|0000103984
IN TUNE INC. (SVC)||||144 ELM STREET|BIDDEFORD|ME|04005|207-283-8863|1-207-286-9877|intune@getintune.com|0000103994
INNER SOUND (SVC)||||1416 S.E. MORRISON STREET|PORTLAND|OR|97214|503-238-1955|1-503-238-1787|innersound@qwestoffice.net|0000103999
IRC MUSIC||||5911 EAST 82ND STREET|INDIANAPOLIS|IN|46250|317-849-7965|1-317-576-1863|denniscowden@yahoo.com|0000104016
ISLAND GUITARS***HI||||1050 ALA MOANO BLVD. #2270|HONOLULU|HI|96814|808-591-2910|1-808-591-8029|islandguitars@hawaii.net|0000104018
JACK'S MUSIC||||506 OAK STREET|CONWAY|AR|72032|501-327-8129|1-501-327-5073|jacksmusic@tcworks.net|0000104028
JACKSON MUSIC CENTRE INC||||2475 GRAND ISLAND BLVD|GRAND ISLAND|NY|14072|(716) 773-5339|1-716-773-1034|salesinfo@jacksonmusic.net|0000104029
JACKSON MUSIC STORE INC.||||1409 S. STRATFORD RD.|WINSTON SALEM|NC|27103|336-760-9635|1-336-760-9636|JMSMUSIC@BELLSOUTH.NET|0000104030
JIM PINKSTON MUSIC||||2059 E PASS ROAD|GULFPORT|MS|39507|228-897-1035|1-228-897-3626|PINKSTONMUSIC@AOL.COM|0000104055
JUPITER MUSIC||||275 TONEY PENNA DR.SUITE 2|JUPITER|FL|33458|561-746-0545|1-561-746-0545|jupitermusic@aol.com|0000104071
GELB MUSIC|K JARVIS INC|||722 EL CAMINO REAL|REDWOOD CITY|CA|94063|(650) 365-8878|1-650-365-0881|kevin@gelbmusic.com|0000104072
K&S MUSIC||||PO BOX 78|PAXINOS|PA|17860|570-648-8676|1-570-648-9855|dberkhriser@gmail.com|0000104075
KAYE'S MUSIC SCENE||||19369 VICTORY BLVD.|RESEDA|CA|91335|818 881-5566|1-818-881-8116|gkayesmusicscene@aol.com|0000104077
KELLEY'S MUSIC||||3335 BRAMBLETON AVE. S.W.|ROANOKE|VA|24018|540-989-9232|1-540-989-6862|sales@kellysmusic.com|0000104082
KEN STANTON MUSIC INC||||119 COBB PARKWAY NORTH, STE. A|MARIETTA|GA|30062|770-427-2491|1-648-370-9737|kenstantonmusic@kenstanton.com|0000104087
KENNY'S MUSIC SHOPPE||||2001 SOUTH WASHINGTON STREET|GRAND FORKS|ND|58201|701-772-8670|1-701-772-8358|bustersodd@yahoo.com|0000104089
KENTUCKY MUSIC COMPANY||||2034 RUSSELLVILLE RD|BOWLING GREEN|KY|42101|270-842-8022|1-270-842-2965|kentuckymusicco@aol.com|0000104091
KINCAID'S MUSIC||||1325 W FIRST ST|SPRINGFIELD|OH|45504|937-325-7071|1-937-325-4951|clay@kincaidsmusic.com|0000104096
KING MUSIC||||670 W. BROADWAY|BRADLEY|IL|60915|815-935-1115|1-815-933-3923|djkboysrus@aol.com|0000104097
SOUNDTREE|AKA- KORG USA|||316 SOUTH SERVICE ROAD|MELVILLE|NY|11747|631-393-8535|1-631-393-8548|SALES@SOUNDTREE.COM|0000104102
KURLAN MUSIC||||17 E MOUNTAIN ST|WORCESTER|MA|01606|508-853-6417|1-508-853-3479|paul@kurlanmusic.com|0000104105
LAFAYETTE MUSIC CO INC||||3700 JOHNSTON STREET|LAFAYETTE|LA|70503|(337) 984-3700|1-337-984-9844|rgoodrich2@aol.com|0000104111
LAKE CHARLES MUSIC||||1000 E PRIEN LAKE ROAD|LAKE CHARLES|LA|70601|337-474-0430|1-337-474-0435|lcmustkk@aol.com|0000104112
LANE MUSIC CENTER||||299 A NEW DORP LANE|STATEN ISLAND|NY|10306-0051|718-987-6500|1-718-987-5033|ALJW2@MSN.COM|0000104114
LANHAM MUSIC||||2401 NO. BELT HWY|ST.JOSEPH|MO|64506|816-233-5142|1-816-233-4031|jeffj@lanhammusic.com|0000104116
LARRY'S MUSIC||||211 NE BEACON DR|GRANTS PASS|OR|97526|541-476-4525|1-541-955-9119|LARRYSMUSIC123@YAHOO.COM|0000104118
PROFESSIONAL MUSIC CENTER|LAST CHANCE GUITARS, INC|||1710 NW 86TH ST|CLIVE|IA|50325|515-440-1820|1-515-633-0659|BADDOGTRENT@AOL.COM|0000104121
LAVONNE WAGENER MUSIC||||4841 WEST 124TH STREET|SAVAGE|MN|55378|952-890-7288|952-890-5440|Lavonnemusic@qwest.net|0000104122
LET'S JAM MUSIC||||1097 ROUTE 55|LAGRANGVILLE|NY|12540|845-471-4400|1-845-471-7815|letsjammusic@msn.com|0000104131
LINCOLN MUSIC HOUSE, INC.||||3379 S. 13TH STREET|MILWAUKEE|WI|53215|414-671-4233|1-414-671-4235|lincolnmusicmuse@gmail.com|0000104143
LINDA'S MUSIC CENTER||||2192 EAST WOOD|DECATUR|IL|62521|217-428-1409|1-217-428-1434|LMC2192@AOL.COM|0000104145
LINKS MUSIC||||210 BALTIMORE ST.|HANOVER|PA|17331|717-637-8803|1-717-637-9536|joelink@linksmusic.net|0000104147
LIPPMAN MUSIC||||112 NAGLE|COLLEGE STATION|TX|77840|979-846-1225|979-846-1225|brian@lippmanmusic.com|0000104148
LLOYD'S MUSIC MART||||5675 WEST ANDREW JOHNSON HWY|MORRISTOWN|TN|37814|423-581-5710|1-423-587-0125|plloyd@charter.net|0000104154
LOU ROSE MUSIC||||1627 ROUTE 27|EDISON|NJ|08817|732-985-3333|1-732-572-1910|tonyv@lourosemusic.com|0000104161
MACK & DAVE'S||||1010 3RD AVENUE|HUNTINGTON|WV|25721-2127|304-697-4211|1-304-697-5009|music@mackanddaves.com|0000104170
MAGDON MUSIC||||225 LACKAWANNA AVENUE|OLYPHANT|PA|18447|570-383-9413|1-570-383-9459|MAGDON1@AOL.COM|0000104172
MAKE 'N' MUSIC, INC||||7540 N. MARKET ST.|FREDERICK|MD|21701|301-662-8822|1-301-662-9744|sales@makenmusicmd.com|0000104180
MAMMOTH MUSIC, INC.||||500 E. FIFTH AVE|ANCHORAGE|AK|99520|907-272-9944|1-907-272-9964|sales@mammothmusic.com|0000104181
MARATHON MUSIC CENTER||||701 NORTH CONGRESS AVENUE # 3|BOYTON BEACH|FL|33426|561-736-2525|1-561-736-6325|SALES@MARATHONMUSIC.COM|0000104185
MARGUERITES MUSIC||||3100 8TH STREET SOUTH|MOORHEAD|MN|56560|218-233-7546|1-218-236-9087|jim@margueritesmusic.com|0000104188
MARK'S MUSIC||||203 PENOBSCOT SQUARE|BREWER|ME|04412|207-989-6658|1-207-989-0655|mmusic@roadrunners.com|0000104192
MARSHALL MUSIC CO.||||3240 E SAGINAW HWY.|LANSING|MI|48912|517-337-9700|1-517-318-9325|joec@marshallmusic.com|0000104195
MARY'S MUSIC||||711 HWY 70 E.|DICKSON|TN|37055|615-446-2998|1-615-446-2994|marysmusic@marysmusic.com|0000104199
MASON WORKS|WARRANTY REPAIR STATION 1|||148 SOUTH SHORE DR|CONTOOCOOK|NH|03229|603-746-3877||gmason78@comcast.net|0000104201
MATT'S MUSIC CENTER||||35 PLEASANT STREET|WEYMOUTH|MA|02190|781-335-0700|1-781-335-1893|sales@mattsmusic.com|0000104207
MATT'S MUSIC||||3235 Breard Street|Monroe|LA|71201|318-387-3628|1-318-387-3649|gms@mattsmusic4u.com|0000104208
MAYBERRY MUSIC||||P.O BOX 867|JONESBORO|IL|62952|618-833-3171|1-618-833-4000|MAY81@MIOWESS.NET|0000104210
McCOLLIM ENGINEERING (SVC)||||833 MITCHELL ROAD #308|NEWBURY PARK|CA|91320|805-498-5733|1-805-498-8048||0000104214
MCGUIRE MUSIC||||11 SAGAMORE PARKWAY SO|LAFAYETTE|IN|47905|765-474-2942|1-765-447-3411|mcguiremusic@verizon.net|0000104217
MELODY MART INC.||||129 E. MAIN|GREENSBURG|IN|47240|812-663-2984|1-812-663-8482||0000104235
METRO SOUND AND LIGHTING INC||||1731 UNIVERSITY AVE|ST. PAUL|MN|55104|651-647-9342|1-651-647-6600|sales@metrosoundlighting.com|0000104240
METRONOME MUSIC||||40 SOUTH TRIMBLE|MANSFIELD|OH|44906|419-526-3838|1-419-525-0473|music@richnet.net|0000104241
MID WEST MUSIC||||811 E MAIN STREET|WEATHERFORD|OK|73096|580-772-2237|1-580-774-2557|MIDWESTMUSIC@MIDWESTMUSIC.COM|0000104252
MIDWEST MUSIC INC|DBA SOUND INNOVATIONS|||210 S SANTA FE|SALINA|KS|67401|785/825-6296|1-785-825-0889|BLAKE@MIDWESTMUSICINC.COM|0000104254
MIKE'S MUSIC||||2908 POLE LINE|POCATELLO|ID|83201|208-524-4441|1-208-524-4443|MMUSIC1007@QWESTOFFICE.NET|0000104259
MIKE'S MUSIC||||3966 JONESTOWN ROAD|HARRISBURG|PA|17109|717-540-5188||mike@mikes-music-shop.com|0000104260
MIKE'S MUSIC & SOUND, INC.||||289 N MAIN STREET|FOND DU LAC|WI|54935|920-923-1925|1-920-923-3292|mikesmusic298@sbcglobal.net|0000104262
MILANO MUSIC||||38 WEST MAIN ST|MESA|AZ|85201|480-827-1111|1-480-834-8095|fredshelton@milanomusic.com|0000104265
MINSTREL MUSIC||||8049 N. MILWAUKEE AVE|NILES|IL|60714|(847) 965-2550|1-847-965-2551|minstrelmusic@sbcglobal.net|0000104273
MISTER MUSIC||||2057 VERMONT DR|FORT COLLINS|CO|80525|970-493-0574|1-970-490-2099|CHUCK@MISTERMONEY.COM|0000104277
MODERN MUSIC||||320 E OAKLAND PARK BLVD|FT LAUDERDALE|FL|33334|954-565-1671|1-954-561-0675||0000104283
